lakeid,year4,sampledate,gearid,spname,length,weight
TR,1994,8/8/1994,ELFISH,YELLOWPERCH,175,66
TR,1994,8/4/1994,ELFISH,YELLOWPERCH,202,109
TR,1994,8/8/1994,ELFISH,YELLOWPERCH,222,125
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,35,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,35,NA
TR,1995,7/28/1995,ELFISH,YELLOWPERCH,35,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,36,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,36,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,37,1.2
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,37,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,37,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,37,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,37,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,37,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,37,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,38,0.8
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,38,0.95
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,38,1.2
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,38,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,38,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,38,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,38,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,38,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,38,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,38,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,38,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,39,0.8
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,39,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,39,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,39,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,39,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,39,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,39,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,39,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,39,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,39,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,39,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,39,NA
TR,1995,7/28/1995,ELFISH,YELLOWPERCH,39,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,40,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,40,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,40,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,40,NA
TR,1995,7/25/1995,FYKNET,YELLOWPERCH,40,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,40,NA
TR,1995,7/28/1995,ELFISH,YELLOWPERCH,40,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,41,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,41,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,41,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,41,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,41,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,41,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,41,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,41,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,41,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,41,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,41,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,41,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,41,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,41,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,41,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,42,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,42,NA
TR,1995,7/25/1995,FYKNET,YELLOWPERCH,43,0.8
TR,1995,7/25/1995,FYKNET,YELLOWPERCH,43,0.8
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,43,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,43,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,43,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,43,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,43,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,43,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,43,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,43,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,43,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,43,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,43,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,43,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,43,NA
TR,1995,7/28/1995,ELFISH,YELLOWPERCH,43,NA
TR,1995,7/28/1995,ELFISH,YELLOWPERCH,43,NA
TR,1995,7/28/1995,ELFISH,YELLOWPERCH,43,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,44,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,44,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,44,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,44,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,44,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,44,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,44,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,44,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,44,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,44,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,44,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,44,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,44,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/25/1995,FYKNET,YELLOWPERCH,44,NA
TR,1995,7/25/1995,FYKNET,YELLOWPERCH,45,0.9
TR,1995,7/25/1995,FYKNET,YELLOWPERCH,45,0.9
TR,1995,7/25/1995,FYKNET,YELLOWPERCH,45,0.95
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,45,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,45,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,45,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,45,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,45,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,45,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,45,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,45,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,45,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,45,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,45,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,45,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,45,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,45,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,46,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,46,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,46,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,46,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,46,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,46,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,46,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,46,NA
TR,1995,7/28/1995,ELFISH,YELLOWPERCH,46,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,47,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,47,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,47,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,47,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,47,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,47,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,47,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,47,NA
TR,1995,7/27/1995,ELFISH,YELLOWPERCH,47,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,48,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,48,NA
TR,1995,7/25/1995,FYKNET,YELLOWPERCH,48,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,48,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,48,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,48,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,48,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,48,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,48,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,48,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,48,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,48,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,48,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,48,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,48,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,49,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,49,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,49,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,49,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,49,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,49,NA
TR,1995,7/27/1995,ELFISH,YELLOWPERCH,49,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,50,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,50,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,50,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,50,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,50,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,51,1.1
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,51,1.8
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,51,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,51,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,51,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,52,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,52,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,52,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,53,1.3
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,53,1.9
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,53,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,53,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,53,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,53,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,53,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,54,2.2
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,82,6.7
TR,1995,7/25/1995,FYKNET,YELLOWPERCH,83,6.5
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,84,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,84,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,85,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,87,5.7
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,87,6.9
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,88,6.7
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,90,7.2
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,90,8.4
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,90,9.4
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,90,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,90,NA
TR,1995,7/27/1995,ELFISH,YELLOWPERCH,90,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,90,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,91,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,91,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,91,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,93,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,93,NA
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,93,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,94,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,95,8
TR,1995,7/26/1995,BSEINE,YELLOWPERCH,95,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,96,9.4
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,97,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,99,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,100,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,100,NA
TR,1995,7/27/1995,BSEINE,YELLOWPERCH,100,NA
TR,1995,7/25/1995,BSEINE,YELLOWPERCH,101,9.4
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,101,NA
TR,1995,7/26/1995,FYKNET,YELLOWPERCH,102,NA
