lakeid,year4,sampledate,gearid,spname,length,weight,sex
TR,1993,7/27/1993,VGN051,CISCO,239,99.8,NA
TR,1993,7/28/1993,VGN051,CISCO,240,107,NA
TR,1993,7/27/1993,VGN051,CISCO,244,110.5,NA
TR,1993,7/28/1993,VGN051,CISCO,246,115,NA
TR,1993,7/27/1993,VGN051,CISCO,119,NA,NA
TR,1993,7/27/1993,VGN051,CISCO,125,NA,NA
TR,1993,7/28/1993,VGN025,CISCO,162,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,163,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,165,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,170,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,170,NA,NA
TR,1993,7/28/1993,VGN025,CISCO,171,NA,NA
TR,1993,7/27/1993,VGN032,CISCO,173,NA,NA
TR,1993,7/27/1993,VGN032,CISCO,173,NA,NA
TR,1993,7/27/1993,VGN032,CISCO,173,NA,NA
TR,1993,7/28/1993,VGN025,CISCO,174,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,174,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,175,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,175,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,175,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,175,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,175,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,175,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,176,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,177,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,178,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,178,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,178,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,178,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,179,NA,NA
TR,1993,7/27/1993,VGN032,CISCO,179,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,179,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,179,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,179,NA,NA
TR,1993,7/27/1993,VGN032,CISCO,181,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,181,NA,NA
TR,1993,7/27/1993,VGN032,CISCO,182,NA,NA
TR,1993,7/27/1993,VGN032,CISCO,182,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,182,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,182,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,182,NA,NA
TR,1993,7/27/1993,VGN032,CISCO,183,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,183,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,183,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,184,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,185,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,185,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,185,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,185,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,185,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,186,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,186,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,187,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,187,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,187,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,187,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,187,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,188,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,188,NA,NA
TR,1993,7/27/1993,VGN032,CISCO,189,NA,NA
TR,1993,7/27/1993,VGN032,CISCO,190,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,191,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,191,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,192,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,192,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,193,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,193,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,194,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,195,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,195,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,195,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,195,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,195,NA,NA
TR,1993,7/27/1993,VGN051,CISCO,196,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,196,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,196,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,196,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,196,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,197,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,198,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,198,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,198,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,198,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,198,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,198,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,199,NA,NA
TR,1993,7/27/1993,VGN032,CISCO,199,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,201,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,201,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,201,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,201,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,202,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,202,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,202,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,203,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,203,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,203,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,204,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,204,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,204,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,204,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,204,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,205,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,205,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,206,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,206,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,206,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,206,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,206,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,207,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,207,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,209,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,209,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,210,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,210,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,211,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,211,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,212,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,212,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,212,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,212,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,212,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,213,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,213,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,213,NA,NA
TR,1993,7/27/1993,VGN051,CISCO,215,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,216,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,216,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,217,NA,NA
TR,1993,7/27/1993,VGN051,CISCO,218,NA,NA
TR,1993,7/27/1993,VGN038,CISCO,218,NA,NA
TR,1993,7/27/1993,VGN051,CISCO,219,NA,NA
TR,1993,7/28/1993,VGN025,CISCO,221,NA,NA
TR,1993,7/27/1993,VGN051,CISCO,223,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,223,NA,NA
TR,1993,7/27/1993,VGN051,CISCO,224,NA,NA
TR,1993,7/28/1993,VGN032,CISCO,227,NA,NA
TR,1993,7/28/1993,VGN051,CISCO,229,NA,NA
TR,1993,7/27/1993,VGN032,CISCO,230,NA,NA
TR,1993,7/28/1993,VGN051,CISCO,230,NA,NA
TR,1993,7/27/1993,VGN051,CISCO,235,NA,NA
TR,1993,7/27/1993,VGN051,CISCO,236,NA,NA
TR,1993,7/27/1993,VGN051,CISCO,237,NA,NA
TR,1993,7/28/1993,VGN038,CISCO,239,NA,NA
TR,1994,7/27/1994,VGN019,CISCO,121,13.5,NA
TR,1994,7/26/1994,VGN025,CISCO,128,17.8,NA
TR,1994,7/26/1994,VGN032,CISCO,136,19,NA
TR,1994,7/26/1994,VGN025,CISCO,136,20,NA
TR,1994,7/26/1994,VGN032,CISCO,143,20,NA
TR,1994,7/26/1994,VGN025,CISCO,137,20.1,NA
TR,1994,7/26/1994,VGN032,CISCO,139,21,NA
TR,1994,7/26/1994,VGN032,CISCO,143,21,NA
TR,1994,7/26/1994,VGN032,CISCO,139,22,NA
TR,1994,7/26/1994,VGN032,CISCO,141,22,NA
TR,1994,7/26/1994,VGN032,CISCO,150,22,NA
TR,1994,7/26/1994,VGN032,CISCO,147,23,NA
TR,1994,7/26/1994,VGN032,CISCO,144,24,NA
TR,1994,7/26/1994,VGN032,CISCO,150,24,NA
TR,1994,7/26/1994,VGN032,CISCO,151,25,NA
TR,1994,7/26/1994,VGN032,CISCO,153,25,NA
TR,1994,7/26/1994,VGN032,CISCO,155,25,NA
TR,1994,7/27/1994,VGN025,CISCO,162,31,NA
TR,1994,7/27/1994,VGN032,CISCO,167,32,NA
TR,1994,7/26/1994,VGN032,CISCO,167,35,NA
TR,1994,7/27/1994,VGN032,CISCO,167,36,NA
TR,1994,7/27/1994,VGN032,CISCO,173,37,NA
TR,1994,7/26/1994,VGN038,CISCO,171,39,NA
TR,1994,7/26/1994,VGN038,CISCO,172,39,NA
TR,1994,7/26/1994,VGN038,CISCO,175,40,NA
TR,1994,7/26/1994,VGN038,CISCO,179,44,NA
TR,1994,7/26/1994,VGN038,CISCO,186,47,NA
TR,1994,7/26/1994,VGN038,CISCO,180,48,NA
TR,1994,7/26/1994,VGN038,CISCO,187,48,NA
TR,1994,7/26/1994,VGN038,CISCO,187,48,NA
TR,1994,7/26/1994,VGN038,CISCO,183,49,NA
TR,1994,7/26/1994,VGN038,CISCO,183,49,NA
TR,1994,7/26/1994,VGN038,CISCO,191,49,NA
TR,1994,7/26/1994,VGN038,CISCO,194,53,NA
TR,1994,7/26/1994,VGN038,CISCO,196,54,NA
TR,1994,7/26/1994,VGN038,CISCO,192,55,NA
TR,1994,7/26/1994,VGN038,CISCO,197,55,NA
TR,1994,7/26/1994,VGN038,CISCO,192,56,NA
TR,1994,7/26/1994,VGN038,CISCO,200,58,NA
TR,1994,7/26/1994,VGN038,CISCO,204,60,NA
TR,1994,7/26/1994,VGN038,CISCO,201,64,NA
TR,1994,7/26/1994,VGN038,CISCO,206,65,NA
TR,1994,7/26/1994,VGN038,CISCO,208,66,NA
TR,1994,7/26/1994,VGN051,CISCO,207,70,NA
TR,1994,7/26/1994,VGN038,CISCO,209,70,NA
TR,1994,7/27/1994,VGN051,CISCO,210,70,NA
TR,1994,7/26/1994,VGN038,CISCO,213,74,NA
TR,1994,7/27/1994,VGN038,CISCO,211,75,NA
TR,1994,7/26/1994,VGN051,CISCO,220,76,NA
TR,1994,7/27/1994,VGN038,CISCO,212,79,NA
TR,1994,7/27/1994,VGN038,CISCO,224,82,NA
TR,1994,7/27/1994,VGN051,CISCO,224,85,NA
TR,1994,7/26/1994,VGN051,CISCO,216,86,NA
TR,1994,7/26/1994,VGN051,CISCO,219,86,NA
TR,1994,7/26/1994,VGN025,CISCO,225,86,NA
TR,1994,7/26/1994,VGN051,CISCO,220,89,NA
TR,1994,7/27/1994,VGN038,CISCO,225,90,NA
TR,1994,7/26/1994,VGN019,CISCO,235,99,NA
TR,1994,7/26/1994,VGN051,CISCO,231,103,NA
TR,1994,7/27/1994,VGN051,CISCO,232,105,NA
TR,1994,7/27/1994,VGN051,CISCO,233,105,NA
TR,1994,7/27/1994,VGN051,CISCO,236,105,NA
TR,1994,7/26/1994,VGN051,CISCO,254,154,NA
TR,1994,7/26/1994,VGN025,CISCO,131,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,134,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,134,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,135,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,135,NA,NA
TR,1994,7/26/1994,VGN019,CISCO,135,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,136,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,136,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,136,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,136,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,136,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,136,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,137,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,137,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,137,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,137,NA,NA
TR,1994,7/27/1994,VGN019,CISCO,137,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,137,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,138,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,138,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,138,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,138,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,138,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,138,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,138,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,138,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,138,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,138,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,139,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,139,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,139,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,139,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,139,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,139,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,139,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,139,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,139,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,139,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,139,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,139,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN019,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN019,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,140,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,140,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,141,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,141,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,141,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,141,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,141,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,141,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,141,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN019,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN019,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,142,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,142,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN019,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,143,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,143,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,143,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,144,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,144,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/26/1994,VGN032,CISCO,144,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN032,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN019,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN019,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/27/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,145,NA,NA
TR,1994,7/26/1994,VGN025,CISCO,145,NA,NA
